results,latitude,longitude,radius,station_id
"[{'distance': 553, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.290587,-123.13625,1000,ce5dccf5a0f190bb4567a2fd93e7971e
[],49.262835,-123.152626,1000,1d442ad1a71774c82688a45954e47bfd
"[{'distance': 868, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 639, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 338, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 837, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 887, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.256825,-123.105234,1000,2781435bde344e1b64f1bebac6bc9008
"[{'distance': 341, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 963, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 239, 'location': {'address': '1131 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1131 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'The Distillery Bar + Kitchen'}, {'distance': 208, 'location': {'address': '1120 Hamilton St', 'country': 'CA', 'cross_street': 'Helmcken Street', 'formatted_address': '1120 Hamilton St (Helmcken Street), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'Hello Goodbye'}, {'distance': 540, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 464, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 517, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}, {'distance': 774, 'location': {'address': '39 Smithe St', 'country': 'CA', 'cross_street': '', 'formatted_address': '39 Smithe St, Vancouver BC V6B 0R3', 'locality': 'Vancouver', 'postcode': 'V6B 0R3', 'region': 'BC'}, 'name': 'D6 Bar & Lounge'}]",49.275683,-123.124388,1000,e9b37f2d9b7b2e2e3ade73f13acb69b2
"[{'distance': 418, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 413, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 214, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 712, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 407, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.263518,-123.09568,1000,fffd87607aaae16fbb1f71615cbe7d17
"[{'distance': 677, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 972, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 673, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 750, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 928, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 916, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}, {'distance': 865, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.28691,-123.128818,1000,da8b6e94f90ad41a3f8de10596992372
"[{'distance': 339, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 860, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 806, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 432, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 238, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 847, 'location': {'address': '1131 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1131 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'The Distillery Bar + Kitchen'}, {'distance': 355, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 801, 'location': {'address': '1120 Hamilton St', 'country': 'CA', 'cross_street': 'Helmcken Street', 'formatted_address': '1120 Hamilton St (Helmcken Street), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'Hello Goodbye'}, {'distance': 343, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}]",49.282503,-123.124697,1000,32f70f7ae14ba87523c6286a6c4d5c37
"[{'distance': 838, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 457, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.283749,-123.136133,1000,df5ab349a7a85d4b10da4cc3ec65c607
[],49.262944,-123.148109,1000,e0318460138ffbf4692005d5b5a9f900
[],49.27029,-123.135025,1000,db51c556fe50ec1deefbc9697c70cb51
"[{'distance': 752, 'location': {'address': '1879 Powell St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1879 Powell St, Vancouver BC V5L 1H8', 'locality': 'Vancouver', 'postcode': 'V5L 1H8', 'region': 'BC'}, 'name': 'Trans Am'}]",49.280427,-123.074082,1000,58a026f0c506caec20697a4f90538450
"[{'distance': 362, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 536, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 937, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 470, 'location': {'address': '1131 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1131 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'The Distillery Bar + Kitchen'}, {'distance': 633, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 242, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 494, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 442, 'location': {'address': '1120 Hamilton St', 'country': 'CA', 'cross_street': 'Helmcken Street', 'formatted_address': '1120 Hamilton St (Helmcken Street), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'Hello Goodbye'}, {'distance': 213, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}, {'distance': 543, 'location': {'address': '39 Smithe St', 'country': 'CA', 'cross_street': '', 'formatted_address': '39 Smithe St, Vancouver BC V6B 0R3', 'locality': 'Vancouver', 'postcode': 'V6B 0R3', 'region': 'BC'}, 'name': 'D6 Bar & Lounge'}]",49.279259,-123.119145,1000,0e0aef6fabaa808b3a3cef24657257a4
"[{'distance': 524, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 875, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 533, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 607, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 769, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 755, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}, {'distance': 980, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.285836,-123.127265,1000,90c746df94ce1a12f1f617acfe4a8ce3
[],49.272969,-123.164325,1000,80b5c12ef21fd47275d37b2c9935249c
[],49.27247,-123.185643,1000,899f59a9994302e8e1e4be01117ef707
[],49.271471,-123.17731,1000,8d2d5bb3b9142f781f2a7f441e6bad7a
"[{'distance': 899, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 825, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 768, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}]",49.290112,-123.127062,1000,5de0fe55497681d4cc9dd25509cf51ab
[],49.263523,-123.155267,1000,2681455ba2d97283998a806b14d3e95c
[],49.264928,-123.168068,1000,064a7b39b1dbc4bfc4cf8f454e360c57
[],49.264483,-123.173926,1000,9c1397c06e07bf74fc049f1a0872eea0
[],49.264579,-123.18373,1000,9763838317308a4766b83696986a157b
"[{'distance': 769, 'location': {'address': '1556 Commercial Dr', 'country': 'CA', 'cross_street': '', 'formatted_address': '1556 Commercial Dr, Vancouver BC V5L 3Y2', 'locality': 'Vancouver', 'postcode': 'V5L 3Y2', 'region': 'BC'}, 'name': 'Bar Corso'}]",49.263746,-123.069892,1000,c64ee19c62a363019ddbaedf71df2882
[],49.258761,-123.127071,1000,421516af381a11f54d07fc79be68d3d3
[],49.268974,-123.190701,1000,38f045e3f43f86eae42ca4c60257ade0
[],49.273011,-123.159663,1000,5ba6e9725b1b0ee8cd25df976e47726b
[],49.266924,-123.173849,1000,f90ed7ad754ec04b7852941a480a4c77
[],49.264326,-123.164725,1000,abfaf72456a4828a22f5bf60d3a80777
[],49.266636,-123.183661,1000,2ff7eb4230654603592ab1b0780ec5e1
[],49.254818,-123.114785,1000,ea9485fcdce0611243474d000e4ad248
[],49.268837,-123.177633,1000,671ce9e4a92063620f772d2c57f0f3ab
[],49.255034,-123.120226,1000,41a55a7e2908fbbd65175b794d26bc8d
[],49.271044,-123.170661,1000,a59924f0ff3fb481a7bd8a5e9c36858f
"[{'distance': 606, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}]",49.252691,-123.101289,1000,89a0b49a66e54a7639ad960962148a3e
"[{'distance': 516, 'location': {'address': '917 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '917 Main St, Vancouver BC V6A 2V8', 'locality': 'Vancouver', 'postcode': 'V6A 2V8', 'region': 'BC'}, 'name': 'The Boxcar'}, {'distance': 856, 'location': {'address': '135 Keefer St', 'country': 'CA', 'cross_street': 'btwn Columbia & Main', 'formatted_address': '135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3', 'locality': 'Vancouver', 'postcode': 'V6A 1X3', 'region': 'BC'}, 'name': 'Keefer Bar'}, {'distance': 916, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 798, 'location': {'address': '182 Keefer St', 'country': 'CA', 'cross_street': '', 'formatted_address': '182 Keefer St, Vancouver BC V6A 1X4', 'locality': 'Vancouver', 'postcode': 'V6A 1X4', 'region': 'BC'}, 'name': 'Bar Chickadee'}, {'distance': 899, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.272172,-123.097978,1000,44fc3d58831a9f2b919c7a3a1838b74a
[],49.271082,-123.191458,1000,d40db8c27c5bd409d57cfa846f73c378
"[{'distance': 819, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 975, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 751, 'location': {'address': '1131 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1131 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'The Distillery Bar + Kitchen'}, {'distance': 439, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 614, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 710, 'location': {'address': '1120 Hamilton St', 'country': 'CA', 'cross_street': 'Helmcken Street', 'formatted_address': '1120 Hamilton St (Helmcken Street), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'Hello Goodbye'}, {'distance': 668, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}]",49.27808,-123.130557,1000,4990fe5772f3b73eebeec125b41e478e
"[{'distance': 1012, 'location': {'address': '917 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '917 Main St, Vancouver BC V6A 2V8', 'locality': 'Vancouver', 'postcode': 'V6A 2V8', 'region': 'BC'}, 'name': 'The Boxcar'}, {'distance': 876, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 993, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 721, 'location': {'address': '39 Smithe St', 'country': 'CA', 'cross_street': '', 'formatted_address': '39 Smithe St, Vancouver BC V6B 0R3', 'locality': 'Vancouver', 'postcode': 'V6B 0R3', 'region': 'BC'}, 'name': 'D6 Bar & Lounge'}, {'distance': 875, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.269969,-123.109623,1000,bf96df77771ef0ed710d8e0e67917f45
"[{'distance': 147, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.287528,-123.142139,1000,e75e83499d3fa2e174dc2a8ffd238119
"[{'distance': 191, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.28803,-123.142135,1000,0438114d2e6b96118de69bc9775bb21e
[],49.259579,-123.114769,1000,07b13214cb69f2ec007d888450f3d6bc
"[{'distance': 326, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.2890705989865,-123.138407369468,1000,f5e8fa1fc4252bda2f93dd27ed2d603f
